Commodity2,Attribute,Unit,YearProjected2,Year2,Value
Upland Cotton,Planted acres,Million acres,2000,1998/99,13.1
Upland Cotton,Planted acres,Million acres,2000,1999/00,14.3
Upland Cotton,Planted acres,Million acres,2000,2000/01,14.4
Upland Cotton,Planted acres,Million acres,2000,2001/02,13.8
Upland Cotton,Planted acres,Million acres,2000,2002/03,12.8
Upland Cotton,Planted acres,Million acres,2000,2003/04,12.9
Upland Cotton,Planted acres,Million acres,2000,2004/05,13.0
Upland Cotton,Planted acres,Million acres,2000,2005/06,13.1
Upland Cotton,Planted acres,Million acres,2000,2006/07,13.2
Upland Cotton,Planted acres,Million acres,2000,2007/08,13.3
Upland Cotton,Planted acres,Million acres,2000,2008/09,13.4
Upland Cotton,Planted acres,Million acres,2000,2009/10,13.4
Upland Cotton,Planted acres,Million acres,2001,1999/00,14.6
Upland Cotton,Planted acres,Million acres,2001,2000/01,15.4
Upland Cotton,Planted acres,Million acres,2001,2001/02,15.0
Upland Cotton,Planted acres,Million acres,2001,2002/03,15.0
Upland Cotton,Planted acres,Million acres,2001,2003/04,14.5
Upland Cotton,Planted acres,Million acres,2001,2004/05,14.4
Upland Cotton,Planted acres,Million acres,2001,2005/06,14.3
Upland Cotton,Planted acres,Million acres,2001,2006/07,14.2
Upland Cotton,Planted acres,Million acres,2001,2007/08,14.1
Upland Cotton,Planted acres,Million acres,2001,2008/09,14.0
Upland Cotton,Planted acres,Million acres,2001,2009/10,13.9
Upland Cotton,Planted acres,Million acres,2001,2010/11,13.8
Upland Cotton,Planted acres,Million acres,2002,2000/01,15.3
Upland Cotton,Planted acres,Million acres,2002,2001/02,16.0
Upland Cotton,Planted acres,Million acres,2002,2002/03,15.1
Upland Cotton,Planted acres,Million acres,2002,2003/04,14.8
Upland Cotton,Planted acres,Million acres,2002,2004/05,14.7
Upland Cotton,Planted acres,Million acres,2002,2005/06,14.6
Upland Cotton,Planted acres,Million acres,2002,2006/07,14.5
Upland Cotton,Planted acres,Million acres,2002,2007/08,14.3
Upland Cotton,Planted acres,Million acres,2002,2008/09,14.1
Upland Cotton,Planted acres,Million acres,2002,2009/10,14.0
Upland Cotton,Planted acres,Million acres,2002,2010/11,13.9
Upland Cotton,Planted acres,Million acres,2002,2011/12,13.8
Upland Cotton,Planted acres,Million acres,2003,2001/02,15.5
Upland Cotton,Planted acres,Million acres,2003,2002/03,14.1
Upland Cotton,Planted acres,Million acres,2003,2003/04,13.8
Upland Cotton,Planted acres,Million acres,2003,2004/05,14.1
Upland Cotton,Planted acres,Million acres,2003,2005/06,14.2
Upland Cotton,Planted acres,Million acres,2003,2006/07,14.2
Upland Cotton,Planted acres,Million acres,2003,2007/08,14.1
Upland Cotton,Planted acres,Million acres,2003,2008/09,14.1
Upland Cotton,Planted acres,Million acres,2003,2009/10,14.0
Upland Cotton,Planted acres,Million acres,2003,2010/11,14.0
Upland Cotton,Planted acres,Million acres,2003,2011/12,13.9
Upland Cotton,Planted acres,Million acres,2003,2012/13,13.9
Upland Cotton,Planted acres,Million acres,2004,2002/03,13.7
Upland Cotton,Planted acres,Million acres,2004,2003/04,13.5
Upland Cotton,Planted acres,Million acres,2004,2004/05,14.4
Upland Cotton,Planted acres,Million acres,2004,2005/06,14.5
Upland Cotton,Planted acres,Million acres,2004,2006/07,14.4
Upland Cotton,Planted acres,Million acres,2004,2007/08,14.3
Upland Cotton,Planted acres,Million acres,2004,2008/09,14.3
Upland Cotton,Planted acres,Million acres,2004,2009/10,14.2
Upland Cotton,Planted acres,Million acres,2004,2010/11,14.1
Upland Cotton,Planted acres,Million acres,2004,2011/12,14.0
Upland Cotton,Planted acres,Million acres,2004,2012/13,14.0
Upland Cotton,Planted acres,Million acres,2004,2013/14,14.0
Upland Cotton,Planted acres,Million acres,2005,2003/04,13.3
Upland Cotton,Planted acres,Million acres,2005,2004/05,13.5
Upland Cotton,Planted acres,Million acres,2005,2005/06,13.8
Upland Cotton,Planted acres,Million acres,2005,2006/07,13.8
Upland Cotton,Planted acres,Million acres,2005,2007/08,13.8
Upland Cotton,Planted acres,Million acres,2005,2008/09,13.6
Upland Cotton,Planted acres,Million acres,2005,2009/10,13.6
Upland Cotton,Planted acres,Million acres,2005,2010/11,13.5
Upland Cotton,Planted acres,Million acres,2005,2011/12,13.5
Upland Cotton,Planted acres,Million acres,2005,2012/13,13.6
Upland Cotton,Planted acres,Million acres,2005,2013/14,13.6
Upland Cotton,Planted acres,Million acres,2005,2014/15,13.7
Upland Cotton,Planted acres,Million acres,2006,2004/05,13.4
Upland Cotton,Planted acres,Million acres,2006,2005/06,13.9
Upland Cotton,Planted acres,Million acres,2006,2006/07,14.0
Upland Cotton,Planted acres,Million acres,2006,2007/08,14.0
Upland Cotton,Planted acres,Million acres,2006,2008/09,14.0
Upland Cotton,Planted acres,Million acres,2006,2009/10,13.9
Upland Cotton,Planted acres,Million acres,2006,2010/11,13.7
Upland Cotton,Planted acres,Million acres,2006,2011/12,13.7
Upland Cotton,Planted acres,Million acres,2006,2012/13,13.6
Upland Cotton,Planted acres,Million acres,2006,2013/14,13.6
Upland Cotton,Planted acres,Million acres,2006,2014/15,13.5
Upland Cotton,Planted acres,Million acres,2006,2015/16,13.5
Upland Cotton,Planted acres,Million acres,2007,2005/06,14.0
Upland Cotton,Planted acres,Million acres,2007,2006/07,15.0
Upland Cotton,Planted acres,Million acres,2007,2007/08,13.7
Upland Cotton,Planted acres,Million acres,2007,2008/09,13.5
Upland Cotton,Planted acres,Million acres,2007,2009/10,13.5
Upland Cotton,Planted acres,Million acres,2007,2010/11,13.6
Upland Cotton,Planted acres,Million acres,2007,2011/12,13.7
Upland Cotton,Planted acres,Million acres,2007,2012/13,13.7
Upland Cotton,Planted acres,Million acres,2007,2013/14,13.8
Upland Cotton,Planted acres,Million acres,2007,2014/15,13.8
Upland Cotton,Planted acres,Million acres,2007,2015/16,13.8
Upland Cotton,Planted acres,Million acres,2007,2016/17,13.8
Upland Cotton,Planted acres,Million acres,2008,2006/07,14.9
Upland Cotton,Planted acres,Million acres,2008,2007/08,10.6
Upland Cotton,Planted acres,Million acres,2008,2008/09,10.5
Upland Cotton,Planted acres,Million acres,2008,2009/10,11.2
Upland Cotton,Planted acres,Million acres,2008,2010/11,11.5
Upland Cotton,Planted acres,Million acres,2008,2011/12,11.7
Upland Cotton,Planted acres,Million acres,2008,2012/13,11.8
Upland Cotton,Planted acres,Million acres,2008,2013/14,11.9
Upland Cotton,Planted acres,Million acres,2008,2014/15,12.0
Upland Cotton,Planted acres,Million acres,2008,2015/16,12.1
Upland Cotton,Planted acres,Million acres,2008,2016/17,12.2
Upland Cotton,Planted acres,Million acres,2008,2017/18,12.3
Upland Cotton,Planted acres,Million acres,2009,2007/08,10.5
Upland Cotton,Planted acres,Million acres,2009,2008/09,9.2
Upland Cotton,Planted acres,Million acres,2009,2009/10,8.4
Upland Cotton,Planted acres,Million acres,2009,2010/11,8.8
Upland Cotton,Planted acres,Million acres,2009,2011/12,9.5
Upland Cotton,Planted acres,Million acres,2009,2012/13,9.7
Upland Cotton,Planted acres,Million acres,2009,2013/14,9.8
Upland Cotton,Planted acres,Million acres,2009,2014/15,9.9
Upland Cotton,Planted acres,Million acres,2009,2015/16,10.0
Upland Cotton,Planted acres,Million acres,2009,2016/17,10.1
Upland Cotton,Planted acres,Million acres,2009,2017/18,10.2
Upland Cotton,Planted acres,Million acres,2009,2018/19,10.3
Upland Cotton,Planted acres,Million acres,2010,2008/09,9.3
Upland Cotton,Planted acres,Million acres,2010,2009/10,9.0
Upland Cotton,Planted acres,Million acres,2010,2010/11,10.5
Upland Cotton,Planted acres,Million acres,2010,2011/12,10.5
Upland Cotton,Planted acres,Million acres,2010,2012/13,10.6
Upland Cotton,Planted acres,Million acres,2010,2013/14,10.6
Upland Cotton,Planted acres,Million acres,2010,2014/15,10.7
Upland Cotton,Planted acres,Million acres,2010,2015/16,10.7
Upland Cotton,Planted acres,Million acres,2010,2016/17,10.8
Upland Cotton,Planted acres,Million acres,2010,2017/18,10.8
Upland Cotton,Planted acres,Million acres,2010,2018/19,10.9
Upland Cotton,Planted acres,Million acres,2010,2019/20,10.9
Upland Cotton,Planted acres,Million acres,2011,2009/10,9.0
Upland Cotton,Planted acres,Million acres,2011,2010/11,10.8
Upland Cotton,Planted acres,Million acres,2011,2011/12,12.8
Upland Cotton,Planted acres,Million acres,2011,2012/13,12.5
Upland Cotton,Planted acres,Million acres,2011,2013/14,12.2
Upland Cotton,Planted acres,Million acres,2011,2014/15,12.0
Upland Cotton,Planted acres,Million acres,2011,2015/16,11.9
Upland Cotton,Planted acres,Million acres,2011,2016/17,11.8
Upland Cotton,Planted acres,Million acres,2011,2017/18,11.8
Upland Cotton,Planted acres,Million acres,2011,2018/19,11.7
Upland Cotton,Planted acres,Million acres,2011,2019/20,11.7
Upland Cotton,Planted acres,Million acres,2011,2020/21,11.6
Upland Cotton,Planted acres,Million acres,2012,2010/11,10.8
Upland Cotton,Planted acres,Million acres,2012,2011/12,14.4
Upland Cotton,Planted acres,Million acres,2012,2012/13,12.0
Upland Cotton,Planted acres,Million acres,2012,2013/14,11.8
Upland Cotton,Planted acres,Million acres,2012,2014/15,11.8
Upland Cotton,Planted acres,Million acres,2012,2015/16,11.8
Upland Cotton,Planted acres,Million acres,2012,2016/17,11.8
Upland Cotton,Planted acres,Million acres,2012,2017/18,11.8
Upland Cotton,Planted acres,Million acres,2012,2018/19,11.7
Upland Cotton,Planted acres,Million acres,2012,2019/20,11.7
Upland Cotton,Planted acres,Million acres,2012,2020/21,11.6
Upland Cotton,Planted acres,Million acres,2012,2021/22,11.6
Upland Cotton,Planted acres,Million acres,2013,2011/12,14.4
Upland Cotton,Planted acres,Million acres,2013,2012/13,12.1
Upland Cotton,Planted acres,Million acres,2013,2013/14,9.3
Upland Cotton,Planted acres,Million acres,2013,2014/15,10.5
Upland Cotton,Planted acres,Million acres,2013,2015/16,11.3
Upland Cotton,Planted acres,Million acres,2013,2016/17,11.0
Upland Cotton,Planted acres,Million acres,2013,2017/18,10.9
Upland Cotton,Planted acres,Million acres,2013,2018/19,10.8
Upland Cotton,Planted acres,Million acres,2013,2019/20,10.8
Upland Cotton,Planted acres,Million acres,2013,2020/21,10.7
Upland Cotton,Planted acres,Million acres,2013,2021/22,10.7
Upland Cotton,Planted acres,Million acres,2013,2022/23,10.6
Upland Cotton,Planted acres,Million acres,2014,2012/13,12.1
Upland Cotton,Planted acres,Million acres,2014,2013/14,10.1
Upland Cotton,Planted acres,Million acres,2014,2014/15,11.0
Upland Cotton,Planted acres,Million acres,2014,2015/16,10.0
Upland Cotton,Planted acres,Million acres,2014,2016/17,9.9
Upland Cotton,Planted acres,Million acres,2014,2017/18,9.8
Upland Cotton,Planted acres,Million acres,2014,2018/19,9.9
Upland Cotton,Planted acres,Million acres,2014,2019/20,10.0
Upland Cotton,Planted acres,Million acres,2014,2020/21,10.0
Upland Cotton,Planted acres,Million acres,2014,2021/22,10.1
Upland Cotton,Planted acres,Million acres,2014,2022/23,10.2
Upland Cotton,Planted acres,Million acres,2014,2023/24,10.2
Upland Cotton,Planted acres,Million acres,2015,2013/14,10.2
Upland Cotton,Planted acres,Million acres,2015,2014/15,10.8
Upland Cotton,Planted acres,Million acres,2015,2015/16,9.8
Upland Cotton,Planted acres,Million acres,2015,2016/17,9.8
Upland Cotton,Planted acres,Million acres,2015,2017/18,9.8
Upland Cotton,Planted acres,Million acres,2015,2018/19,9.9
Upland Cotton,Planted acres,Million acres,2015,2019/20,9.9
Upland Cotton,Planted acres,Million acres,2015,2020/21,10.0
Upland Cotton,Planted acres,Million acres,2015,2021/22,10.1
Upland Cotton,Planted acres,Million acres,2015,2022/23,10.2
Upland Cotton,Planted acres,Million acres,2015,2023/24,10.3
Upland Cotton,Planted acres,Million acres,2015,2024/25,10.4
Upland Cotton,Planted acres,Million acres,2016,2014/15,10.8
Upland Cotton,Planted acres,Million acres,2016,2015/16,8.4
Upland Cotton,Planted acres,Million acres,2016,2016/17,9.5
Upland Cotton,Planted acres,Million acres,2016,2017/18,9.5
Upland Cotton,Planted acres,Million acres,2016,2018/19,9.5
Upland Cotton,Planted acres,Million acres,2016,2019/20,9.6
Upland Cotton,Planted acres,Million acres,2016,2020/21,9.6
Upland Cotton,Planted acres,Million acres,2016,2021/22,9.7
Upland Cotton,Planted acres,Million acres,2016,2022/23,9.7
Upland Cotton,Planted acres,Million acres,2016,2023/24,9.8
Upland Cotton,Planted acres,Million acres,2016,2024/25,9.8
Upland Cotton,Planted acres,Million acres,2016,2025/26,9.9
Upland Cotton,Planted acres,Million acres,2017,2015/16,8.4
Upland Cotton,Planted acres,Million acres,2017,2016/17,10.0
Upland Cotton,Planted acres,Million acres,2017,2017/18,10.5
Upland Cotton,Planted acres,Million acres,2017,2018/19,10.3
Upland Cotton,Planted acres,Million acres,2017,2019/20,10.0
Upland Cotton,Planted acres,Million acres,2017,2020/21,10.0
Upland Cotton,Planted acres,Million acres,2017,2021/22,10.0
Upland Cotton,Planted acres,Million acres,2017,2022/23,10.0
Upland Cotton,Planted acres,Million acres,2017,2023/24,10.0
Upland Cotton,Planted acres,Million acres,2017,2024/25,10.0
Upland Cotton,Planted acres,Million acres,2017,2025/26,10.0
Upland Cotton,Planted acres,Million acres,2017,2026/27,10.0
Upland Cotton,Planted acres,Million acres,2018,2016/17,9.9
Upland Cotton,Planted acres,Million acres,2018,2017/18,12.4
Upland Cotton,Planted acres,Million acres,2018,2018/19,11.2
Upland Cotton,Planted acres,Million acres,2018,2019/20,10.5
Upland Cotton,Planted acres,Million acres,2018,2020/21,10.7
Upland Cotton,Planted acres,Million acres,2018,2021/22,10.8
Upland Cotton,Planted acres,Million acres,2018,2022/23,10.9
Upland Cotton,Planted acres,Million acres,2018,2023/24,11.0
Upland Cotton,Planted acres,Million acres,2018,2024/25,11.1
Upland Cotton,Planted acres,Million acres,2018,2025/26,11.2
Upland Cotton,Planted acres,Million acres,2018,2026/27,11.3
Upland Cotton,Planted acres,Million acres,2018,2027/28,11.4
Upland Cotton,Planted acres,Million acres,2019,2017/18,12.4
Upland Cotton,Planted acres,Million acres,2019,2018/19,13.8
Upland Cotton,Planted acres,Million acres,2019,2019/20,13.5
Upland Cotton,Planted acres,Million acres,2019,2020/21,12.5
Upland Cotton,Planted acres,Million acres,2019,2021/22,12.4
Upland Cotton,Planted acres,Million acres,2019,2022/23,12.5
Upland Cotton,Planted acres,Million acres,2019,2023/24,12.6
Upland Cotton,Planted acres,Million acres,2019,2024/25,12.7
Upland Cotton,Planted acres,Million acres,2019,2025/26,12.8
Upland Cotton,Planted acres,Million acres,2019,2026/27,12.9
Upland Cotton,Planted acres,Million acres,2019,2027/28,13.0
Upland Cotton,Planted acres,Million acres,2019,2028/29,13.1
Upland Cotton,Planted acres,Million acres,2020,2018/19,13.8
Upland Cotton,Planted acres,Million acres,2020,2019/20,13.5
Upland Cotton,Planted acres,Million acres,2020,2020/21,11.8
Upland Cotton,Planted acres,Million acres,2020,2021/22,12.5
Upland Cotton,Planted acres,Million acres,2020,2022/23,12.6
Upland Cotton,Planted acres,Million acres,2020,2023/24,12.7
Upland Cotton,Planted acres,Million acres,2020,2024/25,12.8
Upland Cotton,Planted acres,Million acres,2020,2025/26,12.9
Upland Cotton,Planted acres,Million acres,2020,2026/27,13.0
Upland Cotton,Planted acres,Million acres,2020,2027/28,13.1
Upland Cotton,Planted acres,Million acres,2020,2028/29,13.2
Upland Cotton,Planted acres,Million acres,2020,2029/30,13.3
Upland Cotton,Planted acres,Million acres,2021,2019/20,13.5
Upland Cotton,Planted acres,Million acres,2021,2020/21,11.9
Upland Cotton,Planted acres,Million acres,2021,2021/22,11.2
Upland Cotton,Planted acres,Million acres,2021,2022/23,11.8
Upland Cotton,Planted acres,Million acres,2021,2023/24,12.0
Upland Cotton,Planted acres,Million acres,2021,2024/25,12.2
Upland Cotton,Planted acres,Million acres,2021,2025/26,12.3
Upland Cotton,Planted acres,Million acres,2021,2026/27,12.4
Upland Cotton,Planted acres,Million acres,2021,2027/28,12.5
Upland Cotton,Planted acres,Million acres,2021,2028/29,12.6
Upland Cotton,Planted acres,Million acres,2021,2029/30,12.7
Upland Cotton,Planted acres,Million acres,2021,2030/31,12.8
Upland Cotton,Planted acres,Million acres,2022,2020/21,11.9
Upland Cotton,Planted acres,Million acres,2022,2021/22,11.1
Upland Cotton,Planted acres,Million acres,2022,2022/23,12.0
Upland Cotton,Planted acres,Million acres,2022,2023/24,12.8
Upland Cotton,Planted acres,Million acres,2022,2024/25,12.4
Upland Cotton,Planted acres,Million acres,2022,2025/26,12.5
Upland Cotton,Planted acres,Million acres,2022,2026/27,12.7
Upland Cotton,Planted acres,Million acres,2022,2027/28,12.8
Upland Cotton,Planted acres,Million acres,2022,2028/29,13.0
Upland Cotton,Planted acres,Million acres,2022,2029/30,13.1
Upland Cotton,Planted acres,Million acres,2022,2030/31,13.3
Upland Cotton,Planted acres,Million acres,2022,2031/32,13.4
Upland Cotton,Planted acres,Million acres,2023,2021/22,11.1
Upland Cotton,Planted acres,Million acres,2023,2022/23,13.6
Upland Cotton,Planted acres,Million acres,2023,2023/24,9.5
Upland Cotton,Planted acres,Million acres,2023,2024/25,11.5
Upland Cotton,Planted acres,Million acres,2023,2025/26,12.2
Upland Cotton,Planted acres,Million acres,2023,2026/27,12.3
Upland Cotton,Planted acres,Million acres,2023,2027/28,12.5
Upland Cotton,Planted acres,Million acres,2023,2028/29,12.7
Upland Cotton,Planted acres,Million acres,2023,2029/30,12.8
Upland Cotton,Planted acres,Million acres,2023,2030/31,12.9
Upland Cotton,Planted acres,Million acres,2023,2031/32,13.1
Upland Cotton,Planted acres,Million acres,2023,2032/33,13.3

Commodity,YearProjected,Year,textbox2,Chart1_SeriesGroup2_label,Chart1_SeriesGroup2_Chart1_CategoryGroup1_label,Chart1_SeriesGroup2_Chart1_CategoryGroup1_Value_Y
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),1998/99,13.1,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),1999/00,14.3,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2000/01,14.4,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2001/02,13.8,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2002/03,12.8,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2003/04,12.9,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2004/05,13.0,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2005/06,13.1,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2006/07,13.2,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2007/08,13.3,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2008/09,13.4,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2009/10,13.4,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2010/11,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2011/12,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2012/13,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2013/14,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2014/15,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2015/16,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2016/17,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2017/18,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2018/19,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2019/20,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2020/21,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2021/22,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2022/23,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2023/24,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2024/25,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2025/26,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2026/27,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2027/28,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2028/29,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2029/30,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2030/31,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2031/32,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2000),2032/33,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),1998/99,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),1999/00,14.6,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2000/01,15.4,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2001/02,15.0,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2002/03,15.0,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2003/04,14.5,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2004/05,14.4,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2005/06,14.3,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2006/07,14.2,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2007/08,14.1,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2008/09,14.0,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2009/10,13.9,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2010/11,13.8,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2011/12,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2012/13,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2013/14,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2014/15,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2015/16,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2016/17,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2017/18,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2018/19,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2019/20,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2020/21,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2021/22,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2022/23,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2023/24,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2024/25,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2025/26,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2026/27,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2027/28,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2028/29,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2029/30,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2030/31,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2031/32,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2001),2032/33,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),1998/99,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),1999/00,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2000/01,15.3,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2001/02,16.0,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2002/03,15.1,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2003/04,14.8,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2004/05,14.7,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2005/06,14.6,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2006/07,14.5,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2007/08,14.3,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2008/09,14.1,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2009/10,14.0,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2010/11,13.9,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2011/12,13.8,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2012/13,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2013/14,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2014/15,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2015/16,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2016/17,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2017/18,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2018/19,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2019/20,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2020/21,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2021/22,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2022/23,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2023/24,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2024/25,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2025/26,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2026/27,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2027/28,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2028/29,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2029/30,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2030/31,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2031/32,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2002),2032/33,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),1998/99,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),1999/00,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2000/01,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2001/02,15.5,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2002/03,14.1,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2003/04,13.8,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2004/05,14.1,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2005/06,14.2,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2006/07,14.2,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2007/08,14.1,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2008/09,14.1,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2009/10,14.0,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2010/11,14.0,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2011/12,13.9,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2012/13,13.9,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2013/14,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2014/15,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2015/16,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2016/17,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2017/18,,,,
"Upland Cotton, million acres",Planted acres (Year Projected: 2003),2018/19,,,,
